casual|(~s) [usu. pl.] clothes or shoes suitable for everyday wear rather than formal occasions 便服；便装；便鞋|"e.g. While the trend toward business [[casual]] is characterized by more comfort, for some, it means more confusion."
headphones|[pl.]（头戴式）耳机|
corporate|(only before noun) belonging to or relating to a corporation 公司的|"e.g. Owing to the shift of its strategic focus, the company is moving its [[corporate]] headquarters from New York to Houston."
mortgage|"[C] a legal arrangement by which you borrow money from a bank or similar organization in order to buy a house, etc. and pay back the money over a period of years 抵押贷款"|"e.g. Since she was having trouble meeting her [[mortgage]] payments, she was considering selling her apartment."
time off|[U] time for rest or recreation away from the usual work or studies 休息（或休假）时间|e.g. You won't get paid for time off unless you have a doctor's note.
headquarters|"[C, pl.] the main building or offices used by a large company or organization 总部；总公司；总办事处"|"e.g. There are now 400 staff at [[headquarters]], servicing our regional and overseas work."
perk|"[C, usu. pl.] sth. that you get legally from your work in addition to your wages, such as goods, meals, or a car （工资以外的）额外收入（待遇）；津贴"|"e.g. I eat all three meals per day, five days a week, in the company because they are free — one of the [[perks]] of the job."
administrative|relating to the work of managing a company ororganization 行政的；管理的|e.g. Even [[administrative]] regulations must be accompanied by persuasion and education.
distributor|[C] a company or person that supplies shops and companies with goods 分销商；经销商；批发商|e.g. Some US states require that foreign wines be shipped to an importer or [[distributor]].
liberal|1) supporting or allowing gradual political and social changes （思想）开放的|e.g. The company has adopted a more [[liberal]] policy on the health care benefits of its employees.；e.g. He has a [[liberal]] attitude about whether students should wear uniforms to school.
liberal|"2) willing to understand and respect other people's ideas, opinions, and feelings 思想开明的；开通的"|e.g. The company has adopted a more [[liberal]] policy on the health care benefits of its employees.；e.g. He has a [[liberal]] attitude about whether students should wear uniforms to school.
barrier|1) sth. that exists between one thing or person and another and keeps them separate 分界线；屏障；隔阂|e.g.There was no real [[barrier]] between reality and fantasy in his mind.；e.g. Lack of confidence is a psychological [[barrier]] to success.
barrier|"2) a problem, rule or situation that prevents sb. from doing sth., or that makes sth. impossible 障碍；阻力；关卡"|e.g.There was no real [[barrier]] between reality and fantasy in his mind.；e.g. Lack of confidence is a psychological [[barrier]] to success.
blurred|"difficult to distinguish, so that differences are not clear 难以区分的；模棱两可的"|e.g. The boundaries between history and storytelling are sometimes [[blurred]].
cubicle|[C] a small part of a room that is separated from the rest of the room 小隔间|e.g. The rules of [[cubicle]] etiquette exist in order to make the workplace a harmonious place.
reinvent|change sth. so much that it appears to be entirely new 彻底改造；重新创造|"e.g. It's wonderful, because this fresh start gives us a chance to [[reinvent]] our lives and ourselves."
rat race|[sing.] a way of life in which people compete aggressively to be successful 你死我活的竞争|e.g. I have to get out of the [[rat]] [[race]] and take a look at what I really want in the first place.
hierarchy|"[C, U] a system of organization in which people or things are divided into levels of importance 等级制度"|e.g. She worked her way up through the corporate [[hierarchy]] to become a member of the top management.
flatten|(also ~ out) become or make sth. flat or flatter （使）变平；（使）变得更平|e.g. Martin [[flattened]] out a napkin and started to perform a magic trick which immediately engaged the kids.
wizard|[C] a man who is supposed to have magic powers; witch 男巫；术士|
ninja|"[C] in the past, a Japanese fighter with special skills （旧时的）忍者，日本武士"|
integration|[U] the combining of two or more things so that they work together effectively 结合；整合|e.g. His music is an [[integration]] of tradition and new technology.
acupuncture|[U] 针刺疗法|
nap|"[C] a short sleep, esp. during the day （尤指白天的）小睡，打盹"|e.g. A midday [[nap]] may be a better way to cope with the mid-afternoon sleepiness than more nighttime sleep.
pod|[C]（飞机的）吊舱，发射架|
nap pod|[C] 小憩舱；打盹舱|
popularize| make sth. well known or liked 宣传；推广|e.g. The musician collected and [[popularized]] many songs written by other musicians.
investigation|[C] a formal inquiry or systematic study 调查|e.g. An [[investigation]] has been launched into the potential impact of the oil spill on marine life around the island.
vocal|"expressing strong opinions publicly, esp. about things that you disagree with 激烈地表达意见的；直言不讳的"|e.g. Foley has been particularly [[vocal]] in his criticism of the social injustice he has witnessed in his country.
opponent|[C] sb. who disagrees with or resists a proposal or practice 反对者|e.g. Leading [[opponents]] of the proposed increase in defense spending will meet later today.
newsroom|[C] the area in a newspaper or broadcasting office where news is processed （报社、电台或电视台的）新闻编辑室|"e.g. The best hours of Walter's life were not spent in a [[newsroom]], but in pursuit of a worthy story."
start-up|"[C] a new small company or business, esp. one whose work involves computers or the Internet （尤指从事计算机或因特网的小型的）新兴公司，新创办企业"|e.g. For now the bright spots in the labor market are small businesses and high-tech [[start-ups]].
parody|"[C, U] a piece of writing, music, etc. or an action that copies sb. / sth. in an amusing way （文章、音乐等的）滑稽模仿作品"|e.g. Some stories from the TV series released by the local newspaper yesterday read like a [[parody]].
portrait|1) a description or representation of sth. （对某事物的）描绘，描述，表现|"e.g. Her latest novel paints a very vivid [[portrait]] of the aristocracy in the 1920s, which has been a mystery to most readers.；e.g. Today, she is still considered one of the greatest [[portrait]] painters of her time."
portrait|"2) a painting, drawing, or photograph of a person 人物画像；人物照片；肖像"|"e.g. Her latest novel paints a very vivid [[portrait]] of the aristocracy in the 1920s, which has been a mystery to most readers.；e.g. Today, she is still considered one of the greatest [[portrait]] painters of her time."
misdirection|"[C, U] the action of making people pay attention to the wrong thing, usu. intentionally so that they will not notice sth. else 误导"|e.g. The global debate on bank capital has been characterized by rumor and [[misdirection]].
rotten|1) (infml.) very bad 极糟的；恶劣的|e.g. I personally think it's a [[rotten]] idea to go camping on such a rainy day.；e.g. Check stored fruit every week and throw out any that has started to go [[rotten]].
rotten|2) badly decayed and no longer good to use 腐烂的；变质的|e.g. I personally think it's a [[rotten]] idea to go camping on such a rainy day.；e.g. Check stored fruit every week and throw out any that has started to go [[rotten]].
recast|"(recast, recast) change the form of sth. 重塑；重组"|"e.g. She [[recast]] her novel as a musical comedy, which turned out to be a greater hit than the original work."
workaholism|[U] a condition that makes sb. work a lot of the time and find it difficult not to work 醉心工作；迷恋工作|e.g. It is a danger of [[workaholism]] that one may risk getting their identity caught up in the work.
unwind|"(unwound, unwound) undo or be undone after winding or being wound （卷绕物）解绕；展开"|"e.g. She [[unwound]] her scarf after entering the house, and hung it on the rack in the corner."
absurdity|"[C, U] the quality or state of being ridiculous or wildly unreasonable 荒谬；荒唐"|e.g. Duncan shook his head and laughed at the [[absurdity]] of the situation.
norm|"[C] the usual or normal situation, way of doing sth., etc. 常态；规范；标准"|e.g. Short-term contracts are now the [[norm]] with some big companies.
suitcase|[C] 手提箱；衣箱|
resign|officially announce that you have decided to leave your job or an organization 辞职；放弃（工作、职位）|e.g. Tom has [[resigned]] his membership of the golf club.
abusive|using cruel words or physical violence 谩骂的；虐待的|e.g. The goalkeeper was sent off for using [[abusive]] language against a linesman (边线裁判员) .
tweet|send a short message using the social networking service Twitter （使用推特社交网络）发送（信息）|e.g. Today you can [[tweet]] your messages out to the world with a mere click of the mouse.
allegation|"[C] a claim or assertion that sb. has done sth. illegal or wrong, typically one without proof （尤指无证据的）宣称，指控"|e.g. He made [[allegations]] of corruption against the administration.
trade-off|"[C] a balance between two opposing things, that you are willing to accept in order to achieve sth. （两种对立事物之间的）平衡，妥协，协调"|e.g. There has to be a [[trade-off]] between quality and quantity if we want to keep prices low.
depressing|making you feel very sad 令人沮丧的；让人忧愁的|"e.g. There was another side to the story, just as dramatic, but not so [[depressing]]."
pop up|appear in a place or situation unexpectedly 突然出现|e.g. She was startled when Lisa [[popped]] up at the door all smiles.
tune out|stop listening or paying attention to what is being said 不听；不注意；不理会|e.g. The pressure from information overload can make some people [[tune]] out messages altogether.
hang out|spend a lot of time in a place or area for no particular reason 闲逛|"e.g. I used to [[hang]] out with my friends in the park, but it has now changed beyond recognition."
let alone|used after a negative statement to say that the next thing you mention is even more unlikely 更不用说，更谈不上（用于否定句之后）|"e.g. Because of his knee injury, he cannot walk any more, let alone play golf."
come along|occur or arrive by chance 不期而至|e.g. I waited a long time until a film script [[came]] along that I thought was genuinely funny.
on tap|(of liquids) available by turning a tap （液体）打开阀门即可获得的|e.g. A lot of local pubs feature a wide selection of imported wines as well as beers on tap.
at the expense of|at the cost of 以···为代价|e.g. Prolonging life at the expense of its quality can rob elderly people of meaningful years.
wallpaper|put wallpaper onto the walls of a room 给（房间）糊墙纸|e.g. Never mind the stains on the walls in the bedroom. We will [[wallpaper]] the rooms this weekend anyway.
amplify|(fml.) increase the effects or strength of sth. 增强|"e.g. You might practice gratitude, which is necessary to empower your mind and [[amplify]] your power of attraction."
dive|jump into deep water with your head and arms going in first 跳水|e.g. It was so hot that the children took off their clothes and [[dived]] into the swimming pool.
albeit|(fml.) although 虽然；尽管|"e.g. Charles' letters were published against all odds, albeit in a somewhat abbreviated (缩写的) form."
reputable|respected for being honest or for doing good work 有声望的；信誉佳的|"e.g. If you have a fire alarm fitted, make sure it is done by a [[reputable]] company."
plastic surgery|"[U] the medical practice of changing the appearance of people's faces or bodies, either to improve their appearance or to repair injuries 整形手术；整形外科"|
specialty|[C]  1) a branch of medicine or surgery 医学专科；专外科|"e.g. Emergency medicine is one of the most important [[specialties]].；e.g. In a job interview, it is advisable to talk about your [[specialty]] or key strengths that are relevant to the company's needs."
specialty|2) a subject or job that you know a lot about or have a lot of experience of 专业；专长|"e.g. Emergency medicine is one of the most important [[specialties]].；e.g. In a job interview, it is advisable to talk about your [[specialty]] or key strengths that are relevant to the company's needs."
surgeon|[C] a doctor specially trained to perform surgery 外科医生|"e.g. His finger was cut off when he caught it in a machine, but the [[surgeon]] was able to sew it back on."
intern|vi.(mainly AmE) serve as an intern 做实习医生（或实习生）|e.g. I [[interned]] at a clinic during the first summer vacation after I graduated from high school.；e.g. She refused to be treated by an [[intern]] and demanded to see a qualified doctor.；e.g. John once worked as an [[intern]] for a private detective to satisfy his curiosity.
intern|n. [C]1)  sb. who has nearly finished training as a doctor and is working in a hospital 实习医生|e.g. I [[interned]] at a clinic during the first summer vacation after I graduated from high school.；e.g. She refused to be treated by an [[intern]] and demanded to see a qualified doctor.；e.g. John once worked as an [[intern]] for a private detective to satisfy his curiosity.
intern|"2) sb., esp. a student, who works for a short time in a particular job in order to gain experience 实习生"|e.g. I [[interned]] at a clinic during the first summer vacation after I graduated from high school.；e.g. She refused to be treated by an [[intern]] and demanded to see a qualified doctor.；e.g. John once worked as an [[intern]] for a private detective to satisfy his curiosity.
operating room|[C] 手术室|
cosmetic|involving or relating to treatment intended to restore or improve a person's appearance 整容的|e.g. [[Cosmetic]] surgery is an extreme way of modifying one's looks.
merit|1) a mark that a school student gets as a reward for good work or behavior （学校对学业或表现优异学生的评分）优，优秀|e.g. Artistic [[merit]] scholarships require that applicants excel in a given artistic area.；e.g. Tonight's meeting will weigh up the relative [[merits]] of the two candidates.
merit|2) an advantage or good feature of sth. 长处；优点|e.g. Artistic [[merit]] scholarships require that applicants excel in a given artistic area.；e.g. Tonight's meeting will weigh up the relative [[merits]] of the two candidates.
neurobiology|[U] 神经生物学|
physiology|[U] 生理学|
dreaded|(also dread) (only before noun) making you feel afraid or anxious — often used humorously 可怕的，令人忧虑的（常为幽默用法）|e.g. For decades in American households the most [[dreaded]] morning sound was that of an alarm clock.
internship|[C] (AmE) a period of training spent in a hospital by a young doctor in order to finish their medical qualification 医生实习期|e.g. The diligent young man will be a genuine asset to any hospital that offers him an [[internship]] position.
surgical|"(only before noun) of, relating to, or used in surgery 外科的；外科手术（用）的"|e.g. Most people who ultimately turn to a [[surgical]] solution have tried everything else.
scrub|(~s) [pl.] 手术服|
mask|"[C] a covering for all or part of the face, worn to hide or protect it 面具；面罩"|e.g. We had to wear a protective [[mask]] when handling goods in the awfully dusty environment.
cafeteria|[C] a restaurant where customers serve themselves from a counter and pay before eating 自助餐馆；自助食堂|"e.g. Even if you do not buy your food in the [[cafeteria]], you can use the tables to have meetings or to study."
enthusiasm|"[U] intense and eager enjoyment, interest, or approval 热心；热情"|e.g. One of the good things about teaching young children is that their [[enthusiasm]] never lets you down.
application|1) the action of putting sth. into operation 应用|e.g. Students learned the practical [[application]] of the theory they had been taught in the classroom.；e.g. We regret to inform you that your [[application]] has not been accepted because it was received after the deadline.
application|2) a formal request to an authority for sth. 申请|e.g. Students learned the practical [[application]] of the theory they had been taught in the classroom.；e.g. We regret to inform you that your [[application]] has not been accepted because it was received after the deadline.
outfit|"[C] a set of clothes worn together, esp. for a particular occasion or purpose 全套服装"|"e.g. When you're wearing a loud (花哨的) polka-dot shirt, you need to keep the rest of your [[outfit]] quiet."
wardrobe|[C] a piece of furniture like a large cupboard that you hang clothes in 衣柜；衣橱|
gear|"[C, U] the machinery in a vehicle that turns engine power into movement forward or backward 排挡"|
drastically|in a way that is severe and sudden or has very noticeable effects 激烈地；大幅度地|e.g. Our communication has changed [[drastically]] in the past decade owing to information technology.
swirl|(make sth.) move in a twisting or spiraling pattern （使）打旋；（使）旋动|"e.g. He was trying to digest the news by himself, the cigarette smoke [[swirling]] around him."
spill|vt.reveal (confidential information) to sb. 透露|e.g. The police officer refused to [[spill]] the witness' private information to the reporters to protect her security.；e.g. Let's see if we could pour the juice through the narrow opening of the bottle without [[spilling]] it.
spill|"v.(cause to) flow over the edge of a container, esp. unintentionally （使）溢出；泼出"|e.g. The police officer refused to [[spill]] the witness' private information to the reporters to protect her security.；e.g. Let's see if we could pour the juice through the narrow opening of the bottle without [[spilling]] it.
legitimate|1) reasonable or justified 合理的；正当的|e.g. He claimed that the restaurant bill was a [[legitimate]] business expense and should be covered by the company.；e.g. The international community urged the army of the country to give power back to the [[legitimate]] government.
legitimate|2) allowed by law 合法的|e.g. He claimed that the restaurant bill was a [[legitimate]] business expense and should be covered by the company.；e.g. The international community urged the army of the country to give power back to the [[legitimate]] government.
manual|"n.[C] a book of instructions, esp. for operating a machine or learning a subject; a handbook 说明书；手册"|e.g. The computer comes with a 600-page instruction [[manual]] that is not at all user-friendly.；e.g. The floors of all campus buildings are equipped with [[manual]] fire alarm systems.
manual|a.of or done with the hands 手工的；用手的|e.g. The computer comes with a 600-page instruction [[manual]] that is not at all user-friendly.；e.g. The floors of all campus buildings are equipped with [[manual]] fire alarm systems.
supermodel|[C] a very famous model 超级名模|e.g. She became a [[supermodel]] and went to the top soon after she was discovered by a talent scout (星探).
flip|(cause to) turn over with a sudden sharp movement （使）快速翻转|e.g. I lost my place in my book when the pages [[flipped]] over in the wind.
crystal clear|very clearly stated and easy to understand 明白的；无疑问的|e.g. I want to make one thing crystal clear — I do not agree with these proposals.
dive into / in|start doing sth. eagerly 热切地开始|e.g. George [[dived]] into his application for an overseas postgraduate program as soon as he finished his third year at college.
put up with|"tolerate or accept sth., even though it is unpleasant or unsatisfactory 容忍"|e.g. They had [[put]] up with behavior from their son which they would not have tolerated from anyone else.
go off|start to ring loudly or make a loud noise 发出响声|e.g. I overslept and missed my early morning class because my alarm clock did not [[go]] off as usual today.
come around|happen as a regular or predictable event 如期而至|e.g. I hope to be qualified to compete when the World Championship [[comes]] around next year.
give up on sth.|stop trying to do or achieve sth. 放弃（努力）|"e.g. If your weight-loss goals are beyond reach, you're likely to feel frustrated and [[give]] up on your dieting plans."
shift gears| suddenly change what you are doing 突然改变方式|"e.g. The first half of the movie made the audience fall out of their chairs laughing, but then it [[shifted]] gears."
test the water(s)|try sth. in order to see if you like it or if it's suitable 试探|e.g. Many international companies want to [[test]] the water in China as they see the huge investment potential.
shut / close the door on sth.|"make it impossible for sth. to happen, esp. a plan or a solution to a problem 把···拒之门外"|e.g. There are fears that this latest move might have [[shut]] the door on a peaceful solution.
break the news to sb.|tell sb. about sth. unpleasant that will affect or upset them 把坏消息告诉某人|e.g. We must [[break]] the news to all of you that the event is cancelled because of lack of funds.
spill the beans|tell people secret information 泄露秘密|e.g. We'll all be there at 6 for the surprise party — now don't [[spill]] the beans unless you want to spoil the fun.
flip through|"look quickly at the pages of a magazine, book, etc. 浏览"|e.g. I quickly [[flipped]] through the survey report while I was waiting for the conference to kick off.
(right) under one's nose|"if sth. is right under sb.'s nose, they cannot see it even though it is very close to them （就）在某人眼皮底下（却看不见）"|e.g. I've been looking for my keys for ages and they were right under my nose all the time.
